IDENTIFIERS,,PROCESS OUTPUTS,,,,,,,,,,,OPERATIONAL INPUTS,,,,,,,REAGENT INTELLIGENCE,,,,ENGINEERED FEATURES,,,,,,,CATEGORICAL,,,,,METADATA
Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,SIPX Dose (g/t),Frother Dose (g/t),Depressant Dose (g/t),Conc. Mass Pull (%),Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
04/03/2025,B,1945.0,1.128,21.952,29.7,66.076,19.614,0.124,1879.356,89.35,7.37,2.339,276.82,743.276,10,1200,11,9.5,7,88.6,29.1,70.8,3.4,91.37,242.21,1.131,9.57,90.245,1.111,242.488,Hard,0,1,3,1,Target R2 synthetic data - leakage-free process relationship
04/03/2025,C,1926.0,1.151,22.173,29.3,69.098,20.27,0.102,1856.498,91.42,5.93,1.903,271.11,720.989,11,1200,11,9.64,7,74.9,25.6,62.7,3.59,89.35,276.82,1.128,9.5,90.358,1.123,250.374,Soft,2,2,3,1,Target R2 synthetic data - leakage-free process relationship
05/03/2025,A,1899.0,1.112,21.112,29.3,65.645,19.226,0.103,1833.71,91.06,6.78,1.887,240.74,722.511,11,1200,11,9.74,8,79.3,25.4,66.8,3.46,91.42,271.11,1.151,9.64,90.609,1.133,256.867,Normal,1,0,3,2,Target R2 synthetic data - leakage-free process relationship
05/03/2025,B,1988.0,1.116,22.184,29.9,68.023,20.314,0.097,1919.63,91.57,6.28,1.87,247.45,702.492,10,1200,9,9.62,8,72.5,26.0,63.3,3.42,91.06,240.74,1.112,9.74,90.63,1.13,256.006,Soft,2,1,3,2,Target R2 synthetic data - leakage-free process relationship
05/03/2025,C,1977.0,1.104,21.827,29.6,67.399,19.928,0.099,1909.923,91.3,6.25,1.899,235.01,729.766,11,1200,10,9.53,8,78.9,27.3,63.4,3.41,91.57,247.45,1.116,9.62,90.783,1.129,257.644,Normal,1,2,3,2,Target R2 synthetic data - leakage-free process relationship
06/03/2025,A,1872.0,1.116,20.903,29.8,64.045,19.103,0.1,1808.402,91.39,6.5,1.8,239.23,716.335,12,1200,10,9.68,8,80.6,24.7,63.8,3.42,91.3,235.01,1.104,9.53,90.832,1.122,254.416,Normal,1,0,3,3,Target R2 synthetic data - leakage-free process relationship
06/03/2025,B,2050.0,1.077,22.072,29.8,67.119,19.979,0.106,1982.424,90.52,6.11,2.093,254.12,725.472,12,1200,10,9.39,8,75.4,24.0,59.4,3.27,91.39,239.23,1.116,9.68,91.064,1.123,250.368,Normal,1,1,3,3,Target R2 synthetic data - leakage-free process relationship
06/03/2025,C,1937.0,1.093,21.174,30.6,61.185,18.74,0.13,1875.829,88.5,6.78,2.434,250.37,740.943,12,1200,12,9.23,8,79.7,28.5,69.0,3.16,90.52,254.12,1.077,9.39,90.943,1.115,252.07,Hard,0,2,3,3,Target R2 synthetic data - leakage-free process relationship
07/03/2025,A,2066.0,1.006,20.778,29.6,63.453,18.787,0.099,2002.206,90.42,6.55,1.991,252.62,728.167,10,1200,10,9.63,8,76.8,26.3,63.6,3.07,88.5,250.37,1.093,9.23,90.823,1.11,248.29,Normal,1,0,3,4,Target R2 synthetic data - leakage-free process relationship
07/03/2025,B,2002.0,1.022,20.451,29.8,62.021,18.468,0.102,1939.658,90.31,6.23,1.983,280.94,725.454,11,1200,10,9.71,7,79.6,22.9,63.2,3.1,90.42,252.62,1.006,9.63,90.68,1.089,245.648,Normal,1,1,3,4,Target R2 synthetic data - leakage-free process relationship
07/03/2025,C,1916.0,1.11,21.276,30.1,63.113,18.993,0.123,1853.165,89.27,6.36,2.282,237.46,733.292,12,1200,11,9.4,8,84.0,27.8,65.2,3.29,90.31,280.94,1.022,9.71,90.572,1.076,251.391,Hard,0,2,3,4,Target R2 synthetic data - leakage-free process relationship
08/03/2025,A,1983.0,1.109,21.993,29.3,68.063,19.921,0.108,1914.768,90.58,6.04,2.073,248.45,712.328,11,1200,11,9.78,8,74.9,24.4,63.3,3.43,89.27,237.46,1.11,9.4,90.244,1.075,249.965,Soft,2,0,3,5,Target R2 synthetic data - leakage-free process relationship
08/03/2025,B,1983.0,1.055,20.913,29.6,63.785,18.89,0.105,1918.934,90.33,6.18,2.023,247.82,724.513,11,1200,11,9.82,8,79.9,26.3,63.6,3.22,90.58,248.45,1.109,9.78,90.14,1.076,251.884,Normal,1,1,3,5,Target R2 synthetic data - leakage-free process relationship
08/03/2025,C,1887.0,1.012,19.092,29.6,58.509,17.294,0.098,1828.009,90.59,6.4,1.797,270.33,718.458,11,1200,11,9.54,7,78.1,24.8,63.7,3.1,90.33,247.82,1.055,9.82,89.988,1.067,253.111,Normal,1,2,3,5,Target R2 synthetic data - leakage-free process relationship
09/03/2025,A,1869.0,1.185,22.144,29.6,68.383,20.257,0.105,1800.797,91.48,5.77,1.887,238.11,708.753,11,1200,12,9.69,8,80.6,25.5,63.3,3.66,90.59,270.33,1.012,9.54,89.998,1.058,255.426,Soft,2,0,3,6,Target R2 synthetic data - leakage-free process relationship
09/03/2025,B,1887.0,1.102,20.803,30.2,62.029,18.725,0.114,1825.276,90.01,6.75,2.078,238.42,743.314,10,1200,11,9.39,8,81.3,26.8,66.7,3.29,91.48,238.11,1.185,9.69,90.423,1.071,253.676,Hard,0,1,3,6,Target R2 synthetic data - leakage-free process relationship
09/03/2025,C,1803.0,1.021,18.413,29.5,55.484,16.362,0.117,1747.136,88.86,6.85,2.051,231.05,749.75,12,1200,11,9.35,8,85.9,26.1,69.7,3.08,90.01,238.42,1.102,9.39,90.365,1.085,251.648,Hard,0,2,3,6,Target R2 synthetic data - leakage-free process relationship
10/03/2025,A,1901.0,1.195,22.722,30.0,68.825,20.65,0.113,1832.423,90.88,5.97,2.072,263.64,705.172,11,1200,10,9.56,7,75.3,25.7,61.3,3.62,88.86,231.05,1.021,9.35,90.159,1.085,244.52,Soft,2,0,3,0,Target R2 synthetic data - leakage-free process relationship
10/03/2025,B,1780.0,1.075,19.124,29.8,57.958,17.256,0.108,1721.829,90.23,7.19,1.868,252.86,723.131,10,1200,10,9.66,7,85.2,24.1,65.4,3.26,90.88,263.64,1.195,9.56,90.388,1.097,248.26,Normal,1,1,3,0,Target R2 synthetic data - leakage-free process relationship
10/03/2025,C,1838.0,1.099,20.208,29.7,61.96,18.419,0.101,1776.5,91.14,5.7,1.79,225.02,711.472,10,1200,10,9.66,8,77.1,23.9,65.0,3.37,90.23,252.86,1.075,9.66,90.339,1.092,248.89,Soft,2,2,3,0,Target R2 synthetic data - leakage-free process relationship
11/03/2025,A,1826.0,1.093,19.964,30.0,59.723,17.927,0.115,1766.665,89.79,7.07,2.037,228.31,737.881,13,1200,10,9.43,8,81.2,24.8,65.7,3.27,91.14,225.02,1.099,9.66,90.456,1.098,245.634,Hard,0,0,3,1,Target R2 synthetic data - leakage-free process relationship
11/03/2025,B,1795.0,1.063,19.085,30.3,57.057,17.268,0.105,1738.198,90.48,6.98,1.817,228.96,726.001,11,1200,11,9.49,8,73.7,24.8,64.9,3.18,89.79,228.31,1.093,9.43,90.343,1.11,239.631,Normal,1,1,3,1,Target R2 synthetic data - leakage-free process relationship
11/03/2025,C,1856.0,1.066,19.788,30.0,60.163,18.064,0.096,1795.628,91.29,6.25,1.724,227.77,716.335,12,1200,10,9.7,8,77.3,23.2,62.4,3.24,90.48,228.96,1.063,9.49,90.201,1.093,238.323,Soft,2,2,3,1,Target R2 synthetic data - leakage-free process relationship
12/03/2025,A,1779.0,1.043,18.553,29.7,56.927,16.881,0.097,1722.182,90.99,6.31,1.672,227.88,723.577,11,1200,11,9.57,8,74.0,26.6,64.7,3.2,91.29,227.77,1.066,9.7,90.383,1.088,236.801,Normal,1,0,3,2,Target R2 synthetic data - leakage-free process relationship
12/03/2025,B,1763.0,1.091,19.237,29.6,59.745,17.686,0.091,1703.701,91.94,6.89,1.551,246.49,715.319,11,1200,10,9.5,7,74.5,22.8,66.1,3.39,90.99,227.88,1.043,9.57,90.687,1.091,236.348,Soft,2,1,3,2,Target R2 synthetic data - leakage-free process relationship
12/03/2025,C,1734.0,1.08,18.731,29.5,57.92,17.093,0.098,1676.335,91.26,6.74,1.637,203.79,721.432,11,1200,10,9.51,8,76.9,23.6,64.1,3.34,91.94,246.49,1.091,9.5,90.839,1.076,233.898,Normal,1,2,3,2,Target R2 synthetic data - leakage-free process relationship
13/03/2025,A,1714.0,1.107,18.979,29.7,57.751,17.146,0.111,1656.125,90.34,6.88,1.833,241.27,732.202,10,1200,10,9.53,7,83.5,25.6,65.8,3.37,91.26,203.79,1.08,9.51,90.985,1.076,226.889,Hard,0,0,3,3,Target R2 synthetic data - leakage-free process relationship
13/03/2025,B,1851.0,1.032,19.105,29.7,58.454,17.333,0.099,1792.285,90.72,6.51,1.772,231.57,713.539,11,1200,11,9.57,8,67.8,25.7,66.8,3.16,90.34,241.27,1.107,9.53,90.871,1.078,229.21,Soft,2,1,3,3,Target R2 synthetic data - leakage-free process relationship
13/03/2025,C,1842.0,1.065,19.623,29.4,60.672,17.865,0.099,1781.336,91.04,6.3,1.758,228.14,724.475,11,1200,10,9.59,8,79.0,25.6,61.0,3.29,90.72,231.57,1.032,9.57,91.004,1.069,229.676,Normal,1,2,3,3,Target R2 synthetic data - leakage-free process relationship
14/03/2025,A,1855.0,1.042,19.324,30.2,58.314,17.622,0.095,1796.595,91.19,5.81,1.702,237.43,725.208,11,1200,10,9.66,8,76.6,26.2,61.7,3.14,91.04,228.14,1.065,9.59,91.083,1.069,229.559,Normal,1,0,3,4,Target R2 synthetic data - leakage-free process relationship
14/03/2025,B,1849.0,1.055,19.502,29.5,60.343,17.773,0.097,1788.555,91.14,6.63,1.728,268.87,725.991,10,1200,10,9.67,7,81.1,26.5,63.4,3.26,91.19,237.43,1.042,9.66,91.07,1.066,230.939,Normal,1,1,3,4,Target R2 synthetic data - leakage-free process relationship
14/03/2025,C,1901.0,1.102,20.96,29.7,64.066,19.015,0.106,1837.251,90.72,6.42,1.945,267.28,727.012,11,1200,10,9.67,7,75.5,22.8,64.2,3.37,91.14,268.87,1.055,9.67,91.091,1.067,236.794,Normal,1,2,3,4,Target R2 synthetic data - leakage-free process relationship
15/03/2025,A,1912.0,1.006,19.236,29.5,58.046,17.145,0.113,1853.697,89.13,7.03,2.091,276.9,742.636,12,1200,10,9.24,7,83.9,27.1,67.6,3.04,90.72,267.28,1.102,9.67,90.917,1.069,239.764,Hard,0,0,3,5,Target R2 synthetic data - leakage-free process relationship
15/03/2025,B,1956.0,1.046,20.462,29.5,62.407,18.397,0.109,1893.601,89.91,6.36,2.065,237.94,718.72,11,1200,11,9.29,8,78.8,25.5,63.6,3.19,89.13,276.9,1.006,9.24,90.613,1.059,250.208,Normal,1,1,3,5,Target R2 synthetic data - leakage-free process relationship
15/03/2025,C,1974.0,1.03,20.326,29.9,61.689,18.447,0.098,1911.82,90.75,5.94,1.879,247.09,712.389,10,1200,12,9.51,8,76.7,27.4,66.8,3.13,89.91,237.94,1.046,9.29,90.551,1.05,249.732,Soft,2,2,3,5,Target R2 synthetic data - leakage-free process relationship
16/03/2025,A,1883.0,1.103,20.773,29.1,64.151,18.673,0.115,1818.997,89.89,7.15,2.1,237.48,740.981,12,1200,11,9.53,8,79.7,27.0,68.2,3.41,90.75,247.09,1.03,9.51,90.555,1.05,251.95,Hard,0,0,3,6,Target R2 synthetic data - leakage-free process relationship
16/03/2025,B,1981.0,1.13,22.38,30.2,67.415,20.329,0.107,1913.289,90.84,6.72,2.051,245.42,714.166,11,1200,10,9.57,8,82.5,25.2,66.9,3.4,89.89,237.48,1.103,9.53,90.39,1.055,253.284,Soft,2,1,3,6,Target R2 synthetic data - leakage-free process relationship
16/03/2025,C,1891.0,1.078,20.388,29.9,61.284,18.35,0.111,1829.605,90.0,7.0,2.038,233.31,723.267,12,1200,9,9.34,8,79.6,22.4,63.3,3.24,90.84,245.42,1.13,9.57,90.339,1.067,254.424,Normal,1,2,3,6,Target R2 synthetic data - leakage-free process relationship
17/03/2025,A,1966.0,1.097,21.561,30.1,64.9,19.533,0.107,1900.681,90.59,6.82,2.028,283.85,726.468,11,1200,11,9.57,7,77.0,24.8,66.2,3.3,90.0,233.31,1.078,9.34,90.177,1.071,249.346,Normal,1,0,3,0,Target R2 synthetic data - leakage-free process relationship
17/03/2025,B,1913.0,1.104,21.119,30.1,63.362,19.053,0.112,1849.567,90.21,6.7,2.067,241.86,715.359,11,1200,11,9.76,8,81.0,26.0,66.6,3.31,90.59,283.85,1.097,9.57,90.159,1.07,251.712,Normal,1,1,3,0,Target R2 synthetic data - leakage-free process relationship
17/03/2025,C,2014.0,1.1,22.15,30.0,66.951,20.058,0.107,1947.354,90.56,6.01,2.092,243.84,705.626,11,1200,10,9.52,8,68.1,22.9,64.3,3.32,90.21,241.86,1.104,9.76,90.314,1.084,246.707,Soft,2,2,3,0,Target R2 synthetic data - leakage-free process relationship
18/03/2025,A,1843.0,1.087,20.031,29.8,59.996,17.891,0.12,1783.068,89.32,6.87,2.14,229.32,737.53,12,1200,12,9.35,8,84.3,28.6,64.9,3.26,90.56,243.84,1.1,9.52,90.407,1.092,247.55,Hard,0,0,3,1,Target R2 synthetic data - leakage-free process relationship
18/03/2025,B,2002.0,1.118,22.369,30.4,66.595,20.227,0.111,1935.051,90.42,6.52,2.143,280.34,714.783,11,1200,11,9.76,7,75.5,23.5,66.9,3.33,89.32,229.32,1.087,9.35,90.201,1.1,245.011,Soft,2,1,3,1,Target R2 synthetic data - leakage-free process relationship
18/03/2025,C,1873.0,0.998,18.69,29.6,56.032,16.592,0.115,1816.852,88.78,7.23,2.097,270.98,740.218,12,1200,11,9.34,7,80.4,28.1,61.8,2.99,90.42,280.34,1.118,9.76,90.277,1.102,251.135,Hard,0,2,3,1,Target R2 synthetic data - leakage-free process relationship
19/03/2025,A,1878.0,1.029,19.317,30.0,56.769,17.008,0.127,1820.844,88.05,6.92,2.308,236.44,739.765,13,1200,11,9.38,8,89.2,27.7,68.0,3.02,88.78,270.98,0.998,9.34,89.983,1.083,254.786,Hard,0,0,3,2,Target R2 synthetic data - leakage-free process relationship
19/03/2025,B,1893.0,1.058,20.035,30.2,58.86,17.769,0.124,1834.626,88.69,7.01,2.266,234.84,742.49,11,1200,12,9.48,8,85.4,25.7,70.7,3.11,88.05,236.44,1.029,9.38,89.704,1.076,255.233,Hard,0,1,3,2,Target R2 synthetic data - leakage-free process relationship
19/03/2025,C,1901.0,1.097,20.847,29.4,63.65,18.742,0.115,1837.305,89.9,6.4,2.105,243.26,733.137,11,1200,11,9.52,8,78.8,24.9,71.0,3.35,88.69,234.84,1.058,9.48,89.432,1.07,248.233,Normal,1,2,3,2,Target R2 synthetic data - leakage-free process relationship
20/03/2025,A,1968.0,1.089,21.429,29.9,64.723,19.322,0.111,1902.876,90.16,6.37,2.108,239.59,725.837,11,1200,10,9.48,8,81.5,25.0,59.4,3.29,89.9,243.26,1.097,9.52,89.388,1.069,248.433,Normal,1,0,3,3,Target R2 synthetic data - leakage-free process relationship
20/03/2025,B,1941.0,1.119,21.717,29.5,66.956,19.727,0.106,1874.096,90.84,6.27,1.99,235.66,724.571,11,1200,11,9.6,8,74.0,25.6,60.4,3.45,90.16,239.59,1.089,9.48,89.332,1.068,247.824,Soft,2,1,3,3,Target R2 synthetic data - leakage-free process relationship
20/03/2025,C,1790.0,0.992,17.747,29.8,53.247,15.856,0.109,1736.586,89.35,6.88,1.891,229.38,749.493,11,1200,12,9.58,8,81.5,30.3,64.1,2.97,90.84,235.66,1.119,9.6,89.549,1.072,248.73,Hard,0,2,3,3,Target R2 synthetic data - leakage-free process relationship
21/03/2025,A,1851.0,1.03,19.057,29.8,57.111,17.027,0.113,1793.625,89.35,6.84,2.03,228.14,721.395,11,1200,10,9.37,8,76.6,25.4,71.5,3.09,89.35,229.38,0.992,9.58,89.395,1.054,241.449,Normal,1,0,3,4,Target R2 synthetic data - leakage-free process relationship
21/03/2025,B,1968.0,1.192,23.459,30.0,71.233,21.367,0.11,1896.998,91.08,6.62,2.092,255.67,712.778,11,1200,10,9.52,8,75.9,24.8,68.6,3.62,89.35,228.14,1.03,9.37,89.477,1.059,235.33,Soft,2,1,3,4,Target R2 synthetic data - leakage-free process relationship
21/03/2025,C,1819.0,1.052,19.13,29.4,58.726,17.266,0.106,1760.062,90.26,6.7,1.864,225.66,722.961,12,1200,11,9.53,8,82.0,27.4,66.4,3.23,91.08,255.67,1.192,9.52,89.91,1.082,238.077,Normal,1,2,3,4,Target R2 synthetic data - leakage-free process relationship
22/03/2025,A,1805.0,1.044,18.848,29.4,57.63,16.96,0.108,1747.017,89.98,6.45,1.889,221.18,715.36,11,1200,10,9.75,8,74.5,25.0,65.0,3.19,90.26,225.66,1.052,9.53,90.134,1.081,236.765,Normal,1,0,3,5,Target R2 synthetic data - leakage-free process relationship
22/03/2025,B,1811.0,1.067,19.314,29.7,59.003,17.533,0.102,1751.682,90.78,6.85,1.781,235.55,714.4,11,1200,11,9.55,8,79.8,24.4,66.1,3.26,89.98,221.18,1.044,9.75,90.145,1.074,233.611,Normal,1,1,3,5,Target R2 synthetic data - leakage-free process relationship
22/03/2025,C,1747.0,1.088,19.001,30.4,56.506,17.173,0.108,1690.083,90.38,6.04,1.827,213.78,732.113,12,1200,9,9.44,8,76.5,24.7,65.0,3.24,90.78,235.55,1.067,9.55,90.233,1.071,233.035,Normal,1,2,3,5,Target R2 synthetic data - leakage-free process relationship
23/03/2025,A,1785.0,0.967,17.254,29.7,52.746,15.647,0.093,1732.032,90.68,6.4,1.608,219.17,726.668,10,1200,11,9.6,8,76.4,25.4,64.1,2.96,90.38,213.78,1.088,9.44,90.168,1.066,229.909,Normal,1,0,3,6,Target R2 synthetic data - leakage-free process relationship
23/03/2025,B,1748.0,1.039,18.168,29.6,54.894,16.235,0.114,1693.048,89.36,6.76,1.933,220.25,726.588,10,1200,11,9.47,8,86.8,26.3,63.6,3.14,90.68,219.17,0.967,9.6,90.359,1.063,228.451,Hard,0,1,3,6,Target R2 synthetic data - leakage-free process relationship
23/03/2025,C,1745.0,1.046,18.256,29.7,55.669,16.53,0.102,1688.93,90.54,6.86,1.726,217.68,734.639,11,1200,11,9.66,8,77.3,26.0,65.5,3.19,89.36,220.25,1.039,9.47,90.36,1.064,227.325,Normal,1,2,3,6,Target R2 synthetic data - leakage-free process relationship
24/03/2025,A,1715.0,1.011,17.343,29.5,52.911,15.608,0.104,1662.239,89.99,6.24,1.736,216.56,721.347,11,1200,10,9.53,8,74.0,22.0,59.1,3.08,90.54,217.68,1.046,9.66,90.283,1.043,221.897,Normal,1,0,3,0,Target R2 synthetic data - leakage-free process relationship
24/03/2025,B,1860.0,1.057,19.658,30.3,58.909,17.84,0.101,1801.026,90.75,6.7,1.818,267.38,705.082,12,1200,10,9.7,7,80.8,22.1,64.0,3.17,89.99,216.56,1.011,9.53,90.246,1.038,220.597,Soft,2,1,3,0,Target R2 synthetic data - leakage-free process relationship
24/03/2025,C,1835.0,1.038,19.045,29.8,57.663,17.19,0.104,1777.828,90.26,6.96,1.855,233.86,748.603,11,1200,10,9.6,8,82.0,27.3,67.2,3.14,90.75,267.38,1.057,9.7,90.356,1.039,227.197,Hard,0,2,3,0,Target R2 synthetic data - leakage-free process relationship
25/03/2025,A,1814.0,1.044,18.936,30.0,56.976,17.09,0.105,1756.894,90.25,6.77,1.846,235.07,728.532,10,1200,10,9.48,8,74.5,25.5,61.2,3.14,90.26,233.86,1.038,9.6,90.282,1.035,226.954,Normal,1,0,3,1,Target R2 synthetic data - leakage-free process relationship
25/03/2025,B,1837.0,1.033,18.983,29.2,59.319,17.34,0.092,1777.819,91.35,6.1,1.643,235.47,707.394,11,1200,11,9.52,8,77.6,22.0,62.7,3.23,90.25,235.07,1.044,9.48,90.264,1.029,229.996,Soft,2,1,3,1,Target R2 synthetic data - leakage-free process relationship
25/03/2025,C,1894.0,1.113,21.072,29.6,64.957,19.251,0.1,1828.681,91.36,6.27,1.82,235.06,714.87,11,1200,10,9.71,8,74.5,25.6,68.2,3.43,91.35,235.47,1.033,9.52,90.359,1.038,232.325,Soft,2,2,3,1,Target R2 synthetic data - leakage-free process relationship
26/03/2025,A,1874.0,1.067,19.996,29.7,60.845,18.065,0.107,1812.775,90.34,6.52,1.931,261.27,740.402,10,1200,10,9.62,7,81.9,25.7,66.7,3.25,91.36,235.06,1.113,9.71,90.645,1.049,234.441,Hard,0,0,3,2,Target R2 synthetic data - leakage-free process relationship
26/03/2025,B,1855.0,1.055,19.576,29.9,58.999,17.659,0.107,1795.762,90.21,6.99,1.917,229.4,731.196,12,1200,10,9.43,8,74.6,25.7,63.0,3.18,90.34,261.27,1.067,9.62,90.616,1.052,240.668,Normal,1,1,3,2,Target R2 synthetic data - leakage-free process relationship
26/03/2025,C,1899.0,1.04,19.746,29.7,60.268,17.884,0.101,1838.58,90.57,6.55,1.862,245.63,725.166,10,1200,9,9.5,8,75.1,23.7,65.8,3.17,90.21,229.4,1.055,9.43,90.646,1.058,242.502,Normal,1,2,3,2,Target R2 synthetic data - leakage-free process relationship
27/03/2025,A,1953.0,1.062,20.745,29.7,63.649,18.916,0.097,1889.263,91.18,6.58,1.829,235.83,715.012,12,1200,11,9.39,8,78.1,23.7,62.5,3.26,90.57,245.63,1.04,9.5,90.62,1.056,239.395,Soft,2,0,3,3,Target R2 synthetic data - leakage-free process relationship
27/03/2025,B,2055.0,1.072,22.03,30.3,66.281,20.057,0.099,1988.388,91.04,6.65,1.973,247.4,713.146,12,1200,9,9.34,8,75.5,25.1,59.9,3.23,91.18,235.83,1.062,9.39,90.751,1.059,239.677,Soft,2,1,3,3,Target R2 synthetic data - leakage-free process relationship
27/03/2025,C,1991.0,1.087,21.634,29.2,67.529,19.686,0.101,1923.01,91.0,6.41,1.947,275.22,712.305,11,1200,12,9.72,7,73.1,25.9,65.2,3.39,91.04,247.4,1.072,9.34,90.864,1.063,241.439,Soft,2,2,3,3,Target R2 synthetic data - leakage-free process relationship
28/03/2025,A,1960.0,1.092,21.391,29.4,66.33,19.514,0.099,1893.29,91.22,6.59,1.877,251.51,728.184,10,1200,11,9.75,8,80.6,24.8,64.2,3.38,91.0,275.22,1.087,9.72,90.815,1.071,247.117,Normal,1,0,3,4,Target R2 synthetic data - leakage-free process relationship
28/03/2025,B,1956.0,1.079,21.1,30.1,63.777,19.165,0.102,1892.545,90.83,6.9,1.935,246.84,726.593,12,1200,10,9.67,8,83.9,25.2,63.1,3.26,91.22,251.51,1.092,9.75,90.795,1.068,249.467,Normal,1,1,3,4,Target R2 synthetic data - leakage-free process relationship
28/03/2025,C,1900.0,1.088,20.681,30.2,61.951,18.731,0.106,1838.403,90.57,6.35,1.949,228.52,734.676,11,1200,11,9.76,8,78.1,24.7,61.1,3.26,90.83,246.84,1.079,9.67,90.865,1.07,247.405,Normal,1,2,3,4,Target R2 synthetic data - leakage-free process relationship
29/03/2025,A,1987.0,1.107,22.001,29.6,67.608,19.981,0.105,1919.011,90.82,6.77,2.02,250.04,721.415,11,1200,10,9.69,8,80.4,23.8,66.3,3.4,90.57,228.52,1.088,9.76,90.917,1.074,247.28,Normal,1,0,3,5,Target R2 synthetic data - leakage-free process relationship
29/03/2025,B,2000.0,1.05,20.999,29.8,64.188,19.154,0.095,1936.199,91.21,5.9,1.845,293.04,714.985,11,1200,9,9.53,7,79.5,24.0,63.3,3.21,90.82,250.04,1.107,9.69,90.953,1.084,247.909,Soft,2,1,3,5,Target R2 synthetic data - leakage-free process relationship
29/03/2025,C,1955.0,1.012,19.779,30.1,59.84,18.016,0.093,1895.408,91.08,6.51,1.763,238.19,723.287,11,1200,11,9.67,8,77.9,24.3,62.5,3.06,91.21,293.04,1.05,9.53,90.957,1.082,256.081,Normal,1,2,3,5,Target R2 synthetic data - leakage-free process relationship
30/03/2025,A,1914.0,1.037,19.841,29.5,61.73,18.18,0.09,1852.058,91.63,6.23,1.661,249.24,724.51,11,1200,10,9.57,8,77.7,26.3,65.0,3.23,91.08,238.19,1.012,9.67,90.963,1.073,254.766,Normal,1,0,3,6,Target R2 synthetic data - leakage-free process relationship
30/03/2025,B,2013.0,1.017,20.472,29.3,63.768,18.669,0.092,1949.528,91.19,5.73,1.803,254.73,711.302,11,1200,11,9.72,8,80.9,25.5,66.2,3.17,91.63,249.24,1.037,9.57,91.054,1.066,251.054,Soft,2,1,3,6,Target R2 synthetic data - leakage-free process relationship
30/03/2025,C,1911.0,1.044,19.947,30.1,59.886,18.005,0.105,1851.489,90.27,6.52,1.941,279.8,741.83,10,1200,11,9.53,7,85.0,27.5,66.4,3.13,91.19,254.73,1.017,9.72,91.049,1.056,251.513,Hard,0,2,3,6,Target R2 synthetic data - leakage-free process relationship
31/03/2025,A,1941.0,1.024,19.885,29.5,60.831,17.941,0.103,1880.331,90.22,7.4,1.944,240.29,710.005,12,1200,10,9.21,8,77.0,23.5,66.4,3.13,90.27,279.8,1.044,9.53,90.969,1.051,256.222,Soft,2,0,3,0,Target R2 synthetic data - leakage-free process relationship
31/03/2025,B,1903.0,1.051,19.992,29.5,61.369,18.131,0.101,1841.654,90.69,7.09,1.861,236.4,724.265,11,1200,10,9.48,8,78.4,23.6,61.3,3.22,90.22,240.29,1.024,9.21,90.919,1.041,257.904,Normal,1,1,3,0,Target R2 synthetic data - leakage-free process relationship
31/03/2025,C,1814.0,1.036,18.79,30.6,55.881,17.075,0.098,1758.172,90.87,6.6,1.715,244.22,727.475,11,1200,11,9.62,8,74.4,24.9,68.2,3.08,90.69,236.4,1.051,9.48,90.9,1.033,255.956,Normal,1,2,3,0,Target R2 synthetic data - leakage-free process relationship
01/04/2025,A,1908.0,1.085,20.705,30.2,62.485,18.892,0.098,1845.167,91.25,5.94,1.812,243.08,718.998,11,1200,11,9.59,8,81.6,25.9,68.2,3.28,90.87,244.22,1.036,9.62,90.852,1.031,248.982,Soft,2,0,4,1,Target R2 synthetic data - leakage-free process relationship
01/04/2025,B,1808.0,1.021,18.47,30.0,56.105,16.804,0.095,1752.103,90.98,6.49,1.666,225.14,725.788,11,1200,12,9.55,8,79.7,26.6,63.1,3.1,91.25,243.08,1.085,9.59,90.875,1.042,249.681,Normal,1,1,4,1,Target R2 synthetic data - leakage-free process relationship
01/04/2025,C,1824.0,1.06,19.342,30.4,57.688,17.517,0.103,1766.434,90.56,5.91,1.825,229.69,721.869,10,1200,10,9.69,8,73.8,25.7,66.2,3.16,90.98,225.14,1.021,9.55,90.782,1.04,246.238,Normal,1,2,4,1,Target R2 synthetic data - leakage-free process relationship
02/04/2025,A,1811.0,1.057,19.135,29.4,58.606,17.25,0.108,1751.996,90.15,6.5,1.885,226.22,720.164,11,1200,10,9.63,8,73.3,27.6,66.2,3.24,90.56,229.69,1.06,9.69,90.692,1.046,242.661,Normal,1,0,4,2,Target R2 synthetic data - leakage-free process relationship
02/04/2025,B,1860.0,1.033,19.21,29.7,58.287,17.282,0.107,1802.079,89.97,6.96,1.928,257.77,723.827,11,1200,11,9.54,7,72.9,28.5,62.2,3.13,90.15,226.22,1.057,9.63,90.675,1.048,235.006,Normal,1,1,4,2,Target R2 synthetic data - leakage-free process relationship
