Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Cu_Recovery_Efficiency,Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
21/01/2025,A,1888,1.057,19.956,29.1,62.089,18.068,0.109,1825.911,90.54,7.96,1.888,276.6,722.226,12,1200,10,9.76,7,89.71,263.39,0.977,9.5,90.049,1.067,255.83,90.539,Normal,1,0,1,1,Synthetic historical data (statistically generated)
21/01/2025,B,1822,1.043,19.003,30.9,55.46,17.137,0.104,1766.54,90.18,6.84,1.866,231.52,728.243,12,1200,11,9.39,8,90.54,276.6,1.057,9.76,90.079,1.06,251.72,90.18,Normal,1,1,1,1,Synthetic historical data (statistically generated)
21/01/2025,C,2030,0.976,19.813,30.0,59.8,17.94,0.095,1970.2,90.55,5.62,1.873,296.57,725.379,12,1200,10,9.56,7,90.18,231.52,1.043,9.39,90.0,1.045,263.853,90.547,Normal,1,2,1,1,Synthetic historical data (statistically generated)
22/01/2025,A,1887,1.073,20.248,29.9,60.716,18.154,0.116,1826.284,89.66,5.78,2.094,232.97,726.9,10,1200,11,9.83,8,90.55,296.57,0.976,9.56,90.159,1.047,258.531,89.658,Normal,1,0,1,2,Synthetic historical data (statistically generated)
22/01/2025,B,2103,1.066,22.418,29.6,68.51,20.279,0.105,2034.49,90.46,7.28,2.139,255.38,728.966,10,1200,11,9.09,8,89.66,232.97,1.073,9.83,89.963,1.037,255.324,90.459,Normal,1,1,1,2,Synthetic historical data (statistically generated)
22/01/2025,C,1941,0.995,19.313,29.8,57.849,17.239,0.104,1883.151,89.26,7.42,2.074,277.68,727.911,12,1200,12,9.95,7,90.46,255.38,1.066,9.09,90.051,1.027,262.016,89.261,Normal,1,2,1,2,Synthetic historical data (statistically generated)
23/01/2025,A,2003,1.019,20.411,29.4,63.299,18.61,0.097,1939.701,91.18,7.9,1.801,290.76,723.081,12,1200,11,9.29,7,89.26,277.68,0.995,9.95,90.261,1.033,265.926,91.176,Normal,1,0,1,3,Synthetic historical data (statistically generated)
23/01/2025,B,2027,1.071,21.709,29.9,66.181,19.788,0.097,1960.819,91.15,5.52,1.921,291.45,722.169,12,1200,11,9.45,7,91.18,290.76,1.019,9.29,90.349,1.035,268.047,91.151,Soft,0,1,1,3,Synthetic historical data (statistically generated)
23/01/2025,C,1823,1.08,19.688,30.2,58.523,17.674,0.107,1764.477,89.77,5.72,2.014,254.93,720.367,10,1200,12,9.58,7,91.15,291.45,1.071,9.45,90.29,1.04,271.391,89.77,Normal,1,2,1,3,Synthetic historical data (statistically generated)
24/01/2025,A,2043,1.04,21.247,29.6,65.659,19.435,0.096,1977.341,91.47,7.55,1.812,300.02,723.602,10,1200,10,9.77,7,89.77,254.93,1.08,9.58,90.421,1.049,271.884,91.472,Normal,1,0,1,4,Synthetic historical data (statistically generated)
24/01/2025,B,1972,0.996,19.641,30.1,58.538,17.62,0.112,1913.462,89.71,6.82,2.021,243.97,722.098,10,1200,12,9.06,8,91.47,300.02,1.04,9.77,90.429,1.038,273.456,89.71,Normal,1,1,1,4,Synthetic historical data (statistically generated)
24/01/2025,C,1997,1.042,20.809,30.2,61.483,18.568,0.112,1935.517,89.23,7.32,2.241,251.26,725.254,12,1200,11,9.93,8,89.71,243.97,0.996,9.06,90.253,1.035,272.867,89.231,Normal,1,2,1,4,Synthetic historical data (statistically generated)
25/01/2025,A,2005,1.038,20.812,30.6,61.912,18.945,0.102,1943.088,91.03,6.54,1.867,277.86,726.255,10,1200,12,9.85,7,89.23,251.26,1.042,9.93,90.506,1.041,272.893,91.029,Normal,1,0,1,5,Synthetic historical data (statistically generated)
25/01/2025,B,1958,1.018,19.932,29.2,61.64,17.999,0.095,1896.36,90.3,6.49,1.933,241.14,723.003,12,1200,11,9.77,8,91.03,277.86,1.038,9.85,90.38,1.041,265.804,90.302,Normal,1,1,1,5,Synthetic historical data (statistically generated)
25/01/2025,C,2107,1.117,23.535,30.8,70.162,21.61,0.092,2036.838,91.82,6.34,1.925,269.95,726.457,11,1200,10,9.63,8,90.3,241.14,1.018,9.77,90.476,1.047,262.733,91.821,Normal,1,2,1,5,Synthetic historical data (statistically generated)
26/01/2025,A,1883,1.024,19.282,29.3,58.662,17.188,0.119,1824.338,89.14,6.35,2.094,236.15,725.774,11,1200,11,9.07,8,91.82,269.95,1.117,9.63,90.386,1.039,260.05,89.14,Normal,1,0,1,6,Synthetic historical data (statistically generated)
26/01/2025,B,1854,1.04,19.282,29.8,57.852,17.24,0.11,1796.148,89.41,6.09,2.042,270.65,727.053,11,1200,12,9.03,7,89.14,236.15,1.024,9.07,90.091,1.039,255.854,89.41,Normal,1,1,1,6,Synthetic historical data (statistically generated)
26/01/2025,C,2038,1.062,21.644,29.3,67.102,19.661,0.094,1970.898,90.84,6.71,1.983,296.0,724.438,10,1200,11,9.9,7,89.41,270.65,1.04,9.03,90.253,1.049,263.287,90.838,Normal,1,2,1,6,Synthetic historical data (statistically generated)
27/01/2025,A,1814,0.984,17.85,30.9,51.528,15.922,0.11,1762.472,89.2,6.99,1.928,254.56,723.876,12,1200,10,9.0,7,90.84,296.0,1.062,9.9,90.249,1.04,263.759,89.199,Normal,1,0,1,0,Synthetic historical data (statistically generated)
27/01/2025,B,1752,1.028,18.011,29.6,54.568,16.152,0.107,1697.432,89.68,7.43,1.859,212.73,726.389,10,1200,11,9.2,8,89.2,254.56,0.984,9.0,90.056,1.039,254.454,89.679,Normal,1,1,1,0,Synthetic historical data (statistically generated)
27/01/2025,C,1947,0.999,19.451,30.1,59.173,17.811,0.08,1887.827,91.57,6.28,1.64,273.25,723.185,10,1200,12,9.8,7,89.68,212.73,1.028,9.2,90.237,1.036,259.041,91.569,Normal,1,2,1,0,Synthetic historical data (statistically generated)
28/01/2025,A,2065,0.958,19.783,30.2,59.146,17.862,0.099,2005.854,90.29,7.25,1.921,288.02,724.265,10,1200,12,9.6,7,91.57,273.25,0.999,9.8,90.019,1.014,261.623,90.29,Normal,1,0,1,1,Synthetic historical data (statistically generated)
28/01/2025,B,1782,1.111,19.798,30.8,57.445,17.693,0.117,1724.555,89.37,6.64,2.105,261.81,724.657,10,1200,10,9.81,7,90.29,288.02,0.958,9.6,90.051,1.026,265.289,89.368,Normal,1,1,1,1,Synthetic historical data (statistically generated)
28/01/2025,C,1965,1.035,20.338,30.8,60.016,18.485,0.093,1904.984,90.89,5.58,1.853,251.71,726.996,12,1200,11,9.79,8,89.37,261.81,1.111,9.81,90.263,1.025,262.583,90.889,Normal,1,2,1,1,Synthetic historical data (statistically generated)
29/01/2025,A,1889,1.036,19.57,29.1,61.426,17.875,0.086,1827.574,91.34,6.65,1.695,269.99,727.143,10,1200,11,9.56,7,90.89,251.71,1.035,9.79,90.334,1.022,258.867,91.339,Normal,1,0,1,2,Synthetic historical data (statistically generated)
29/01/2025,B,1831,1.055,19.317,30.1,58.492,17.606,0.089,1772.508,91.14,7.16,1.711,259.07,725.91,11,1200,12,9.79,7,91.34,269.99,1.036,9.56,90.611,1.032,259.511,91.143,Normal,1,1,1,2,Synthetic historical data (statistically generated)
29/01/2025,C,2041,1.063,21.696,29.2,67.541,19.722,0.103,1973.459,90.9,7.43,1.974,252.45,724.452,11,1200,11,9.07,8,91.14,259.07,1.055,9.79,90.786,1.037,265.186,90.902,Soft,0,2,1,2,Synthetic historical data (statistically generated)
30/01/2025,A,2001,1.084,21.691,29.9,66.087,19.76,0.091,1934.913,91.1,7.69,1.931,290.27,724.53,11,1200,11,9.62,7,90.9,252.45,1.063,9.07,90.719,1.049,267.617,91.098,Normal,1,0,1,3,Synthetic historical data (statistically generated)
30/01/2025,B,2153,1.078,23.209,30.7,67.7,20.784,0.103,2085.3,89.55,7.75,2.425,277.04,726.115,12,1200,11,9.85,8,91.1,290.27,1.084,9.62,90.613,1.066,266.049,89.551,Normal,1,1,1,3,Synthetic historical data (statistically generated)
30/01/2025,C,1447,0.926,13.399,29.8,39.171,11.673,0.116,1407.829,87.12,6.86,1.726,184.84,727.022,11,1200,12,9.32,8,89.55,277.04,1.078,9.85,90.291,1.04,255.053,87.118,Hard,2,2,1,3,Synthetic historical data (statistically generated)
31/01/2025,A,1732,1.068,18.498,29.0,58.066,16.839,0.1,1673.934,91.03,6.72,1.659,212.01,726.701,10,1200,10,9.07,8,87.12,184.84,0.926,9.32,90.311,1.044,249.381,91.031,Normal,1,0,1,4,Synthetic historical data (statistically generated)
31/01/2025,B,2010,1.026,20.623,29.8,61.852,18.432,0.116,1948.148,89.38,6.46,2.191,257.18,729.303,12,1200,10,9.45,8,91.03,212.01,1.068,9.07,90.031,1.043,247.551,89.376,Normal,1,1,1,4,Synthetic historical data (statistically generated)
31/01/2025,C,1720,1.003,17.252,29.7,52.283,15.528,0.102,1667.717,90.01,7.9,1.724,213.85,723.67,10,1200,12,9.48,8,89.38,257.18,1.026,9.45,89.87,1.035,241.091,90.007,Normal,1,2,1,4,Synthetic historical data (statistically generated)
01/02/2025,A,2048,1.008,20.644,30.5,60.22,18.367,0.121,1987.78,88.97,5.7,2.277,255.46,728.899,10,1200,10,9.47,8,90.01,213.85,1.003,9.48,89.594,1.028,241.521,88.97,Normal,1,0,2,5,Synthetic historical data (statistically generated)
01/02/2025,B,2058,1.032,21.239,30.9,62.032,19.168,0.107,1995.968,90.25,6.22,2.071,293.45,724.692,12,1200,11,9.42,7,88.97,255.46,1.008,9.47,89.473,1.02,241.976,90.249,Normal,1,1,2,5,Synthetic historical data (statistically generated)
01/02/2025,C,2129,1.127,23.994,30.2,71.94,21.726,0.102,2057.06,90.55,5.71,2.268,306.5,725.729,12,1200,11,9.81,7,90.25,293.45,1.032,9.42,89.616,1.027,246.184,90.548,Soft,0,2,2,5,Synthetic historical data (statistically generated)
02/02/2025,A,2052,0.987,20.253,29.9,61.077,18.262,0.103,1990.923,90.17,6.15,1.991,249.02,721.746,12,1200,12,9.15,8,90.55,306.5,1.127,9.81,90.051,1.036,255.353,90.169,Normal,1,0,2,6,Synthetic historical data (statistically generated)
02/02/2025,B,1918,1.092,20.945,29.5,63.82,18.827,0.109,1854.18,89.89,7.09,2.118,281.68,728.217,11,1200,11,9.77,7,90.17,249.02,0.987,9.15,89.889,1.039,265.306,89.888,Normal,1,1,2,6,Synthetic historical data (statistically generated)
02/02/2025,C,1880,1.03,19.364,30.8,56.198,17.309,0.103,1823.802,89.39,7.21,2.055,261.36,724.762,11,1200,12,9.95,7,89.89,281.68,1.092,9.77,89.89,1.04,265.903,89.388,Normal,1,2,2,6,Synthetic historical data (statistically generated)
03/02/2025,A,1726,1.034,17.847,30.3,53.413,16.184,0.105,1672.587,90.68,6.58,1.663,214.22,725.303,10,1200,10,9.92,8,89.39,261.36,1.03,9.95,89.986,1.044,265.956,90.682,Normal,1,0,2,0,Synthetic historical data (statistically generated)
03/02/2025,B,2006,1.051,21.083,30.0,63.747,19.124,0.101,1942.253,90.71,7.98,1.959,250.16,722.418,12,1200,12,9.77,8,90.68,214.22,1.034,9.92,90.234,1.05,265.199,90.708,Normal,1,1,2,0,Synthetic historical data (statistically generated)
03/02/2025,C,1767,0.984,17.387,30.2,51.772,15.635,0.09,1715.228,89.92,6.99,1.752,255.24,727.253,11,1200,10,9.03,7,90.71,250.16,1.051,9.77,90.187,1.044,259.74,89.924,Normal,1,2,2,0,Synthetic historical data (statistically generated)
04/02/2025,A,1913,1.021,19.532,29.4,60.915,17.909,0.08,1852.085,91.69,5.96,1.623,279.13,726.564,12,1200,12,9.8,7,89.92,255.24,0.984,9.03,90.35,1.028,255.83,91.691,Normal,1,0,2,1,Synthetic historical data (statistically generated)
04/02/2025,B,1684,1.022,17.21,29.6,52.929,15.667,0.084,1631.071,91.03,6.47,1.543,212.93,727.701,11,1200,10,9.78,8,91.69,279.13,1.021,9.8,90.473,1.033,250.674,91.034,Normal,1,1,2,1,Synthetic historical data (statistically generated)
04/02/2025,C,1482,0.946,14.02,29.4,41.891,12.316,0.118,1440.109,87.85,7.78,1.704,213.12,724.921,10,1200,12,9.77,7,91.03,212.93,1.022,9.78,90.181,1.013,240.88,87.846,Hard,2,2,2,1,Synthetic historical data (statistically generated)
05/02/2025,A,1670,1.005,16.784,29.5,51.136,15.085,0.106,1618.864,89.88,7.76,1.699,202.72,726.529,10,1200,10,9.66,8,87.85,213.12,0.946,9.77,90.251,1.009,232.503,89.877,Normal,1,0,2,2,Synthetic historical data (statistically generated)
05/02/2025,B,1794,1.042,18.693,30.9,54.573,16.863,0.099,1739.427,90.21,7.2,1.83,256.9,729.542,11,1200,10,9.57,7,89.88,202.72,1.005,9.66,90.184,1.01,238.6,90.21,Normal,1,1,2,2,Synthetic historical data (statistically generated)
05/02/2025,C,2006,1.094,21.946,29.1,68.258,19.863,0.101,1937.742,90.51,5.98,2.083,244.44,727.665,12,1200,10,9.18,8,90.21,256.9,1.042,9.57,90.156,1.016,237.783,90.509,Normal,1,2,2,2,Synthetic historical data (statistically generated)
06/02/2025,A,2000,1.025,20.5,29.8,61.997,18.475,0.107,1938.003,90.12,7.11,2.025,253.53,721.931,12,1200,12,9.24,8,90.51,244.44,1.094,9.18,90.184,1.022,237.539,90.122,Normal,1,0,2,3,Synthetic historical data (statistically generated)
06/02/2025,B,2061,1.114,22.96,30.3,68.574,20.778,0.105,1992.426,90.5,7.2,2.182,250.76,720.428,10,1200,10,9.81,8,90.12,253.53,1.025,9.24,90.014,1.035,233.486,90.497,Normal,1,1,2,3,Synthetic historical data (statistically generated)
06/02/2025,C,1761,1.007,17.733,30.3,52.505,15.909,0.094,1708.495,89.71,7.08,1.824,251.4,729.072,12,1200,10,9.24,7,90.5,250.76,1.114,9.81,89.826,1.033,238.981,89.714,Normal,1,2,2,3,Synthetic historical data (statistically generated)
07/02/2025,A,1875,0.968,18.15,29.4,54.69,16.079,0.107,1820.31,88.59,7.59,2.071,272.96,724.971,12,1200,10,9.06,7,89.71,251.4,1.007,9.24,89.931,1.036,247.53,88.59,Normal,1,0,2,4,Synthetic historical data (statistically generated)
07/02/2025,B,1795,1.04,18.668,29.2,56.932,16.624,0.106,1738.068,89.05,6.54,2.044,228.9,727.642,12,1200,10,9.34,8,88.59,272.96,0.968,9.06,89.813,1.041,251.27,89.051,Normal,1,1,2,4,Synthetic historical data (statistically generated)
07/02/2025,C,1912,1.057,20.21,29.2,62.527,18.258,0.092,1849.473,90.34,7.82,1.952,277.91,723.761,10,1200,10,9.88,7,89.05,228.9,1.04,9.34,89.831,1.044,254.271,90.341,Normal,1,2,2,4,Synthetic historical data (statistically generated)
08/02/2025,A,1856,0.997,18.504,30.9,53.052,16.393,0.116,1802.948,88.59,5.59,2.111,234.68,726.398,12,1200,11,9.41,8,90.34,277.91,1.057,9.88,89.557,1.03,252.877,88.592,Normal,1,0,2,5,Synthetic historical data (statistically generated)
08/02/2025,B,1773,1.104,19.574,30.7,56.967,17.489,0.129,1716.033,89.35,6.77,2.085,220.55,721.919,12,1200,10,9.62,8,88.59,234.68,0.997,9.41,89.447,1.041,248.166,89.348,Normal,1,1,2,5,Synthetic historical data (statistically generated)
08/02/2025,C,1955,1.067,20.86,29.1,64.825,18.864,0.105,1890.175,90.43,6.21,1.996,282.39,724.744,10,1200,10,9.67,7,89.35,220.55,1.104,9.62,89.437,1.034,252.684,90.431,Normal,1,2,2,5,Synthetic historical data (statistically generated)
09/02/2025,A,1809,1.047,18.94,30.8,55.088,16.967,0.114,1753.912,89.58,6.98,1.973,265.02,727.855,11,1200,12,9.12,7,90.43,282.39,1.067,9.67,89.419,1.04,254.63,89.583,Normal,1,0,2,6,Synthetic historical data (statistically generated)
09/02/2025,B,1693,1.04,17.607,29.1,55.454,16.137,0.088,1637.546,91.65,5.64,1.47,208.17,724.126,10,1200,11,9.89,8,89.58,265.02,1.047,9.12,89.856,1.05,245.374,91.651,Normal,1,1,2,6,Synthetic historical data (statistically generated)
09/02/2025,C,1797,1.076,19.336,30.4,57.618,17.516,0.092,1739.382,90.59,5.84,1.82,227.59,729.756,10,1200,11,9.13,8,91.65,208.17,1.04,9.89,90.076,1.055,245.187,90.588,Normal,1,2,2,6,Synthetic historical data (statistically generated)
10/02/2025,A,1761,1.029,18.121,30.7,54.208,16.642,0.08,1706.792,91.84,7.64,1.479,255.94,726.115,10,1200,12,9.97,7,90.59,227.59,1.076,9.13,90.29,1.051,242.049,91.838,Normal,1,0,2,0,Synthetic historical data (statistically generated)
10/02/2025,B,2088,1.033,21.569,30.2,64.166,19.378,0.098,2023.834,89.84,6.93,2.191,264.7,723.273,12,1200,10,9.89,8,91.84,255.94,1.029,9.97,90.469,1.057,246.337,89.842,Normal,1,1,2,0,Synthetic historical data (statistically generated)
10/02/2025,C,2011,1.062,21.357,29.5,66.149,19.514,0.093,1944.851,91.37,5.53,1.843,286.0,728.097,12,1200,10,9.45,7,89.84,264.7,1.033,9.89,90.757,1.051,255.687,91.371,Soft,0,2,2,0,Synthetic historical data (statistically generated)
11/02/2025,A,2003,1.029,20.611,29.0,64.945,18.834,0.088,1938.055,91.38,7.43,1.777,277.83,721.618,11,1200,12,9.75,7,91.37,286.0,1.062,9.45,90.893,1.045,255.036,91.378,Normal,1,0,2,1,Synthetic historical data (statistically generated)
11/02/2025,B,1771,1.034,18.312,29.9,55.341,16.547,0.095,1715.659,90.36,7.87,1.765,258.47,728.934,11,1200,12,9.03,7,91.38,277.83,1.029,9.75,91.004,1.043,254.1,90.362,Normal,1,1,2,1,Synthetic historical data (statistically generated)
11/02/2025,C,2122,1.124,23.851,29.9,72.605,21.709,0.092,2049.395,91.02,6.42,2.142,303.41,723.64,10,1200,10,9.38,7,90.36,258.47,1.034,9.03,90.914,1.055,267.706,91.019,Normal,1,2,2,1,Synthetic historical data (statistically generated)
12/02/2025,A,1950,1.016,19.812,30.5,58.059,17.708,0.102,1891.941,89.38,6.38,2.104,239.93,724.785,12,1200,12,9.21,8,91.02,303.41,1.124,9.38,90.741,1.047,269.469,89.38,Normal,1,0,2,2,Synthetic historical data (statistically generated)
12/02/2025,B,2002,1.06,21.221,30.8,62.494,19.248,0.098,1939.506,90.7,6.42,1.973,250.27,724.702,12,1200,12,9.83,8,89.38,239.93,1.016,9.21,90.579,1.051,268.659,90.703,Normal,1,1,2,2,Synthetic historical data (statistically generated)
12/02/2025,C,1977,1.088,21.51,29.2,66.003,19.273,0.105,1910.997,89.6,5.88,2.237,241.01,721.788,10,1200,10,9.16,8,90.7,250.27,1.06,9.83,90.544,1.059,265.274,89.6,Normal,1,2,2,2,Synthetic historical data (statistically generated)
13/02/2025,A,1929,0.992,19.136,29.0,59.61,17.287,0.102,1869.39,90.34,7.59,1.849,275.14,727.377,10,1200,11,9.19,7,89.6,241.01,1.088,9.16,90.397,1.049,263.723,90.338,Normal,1,0,2,3,Synthetic historical data (statistically generated)
13/02/2025,B,1726,1.079,18.624,29.3,56.488,16.551,0.127,1669.512,88.87,5.93,2.073,216.96,728.419,11,1200,11,9.3,8,90.34,275.14,0.992,9.19,90.039,1.056,255.027,88.869,Normal,1,1,2,3,Synthetic historical data (statistically generated)
13/02/2025,C,1863,1.15,21.424,29.4,65.701,19.316,0.106,1797.299,90.16,7.27,2.108,229.86,726.186,10,1200,12,9.54,8,88.87,216.96,1.079,9.3,90.01,1.073,250.94,90.161,Normal,1,2,2,3,Synthetic historical data (statistically generated)
14/02/2025,A,2164,1.001,21.662,31.0,64.181,19.896,0.08,2099.819,91.85,6.62,1.766,308.05,722.052,12,1200,10,9.67,7,90.16,229.86,1.15,9.54,90.129,1.055,251.603,91.847,Normal,1,0,2,4,Synthetic historical data (statistically generated)
14/02/2025,B,1711,0.944,16.152,29.7,47.872,14.218,0.118,1663.128,88.03,6.68,1.934,251.0,721.561,12,1200,12,9.98,7,91.85,308.05,1.001,9.67,89.936,1.045,253.184,88.026,Hard,2,1,2,4,Synthetic historical data (statistically generated)
14/02/2025,C,1990,1.058,21.054,29.2,64.959,18.968,0.095,1925.041,90.09,7.04,2.086,246.34,724.79,10,1200,10,9.68,8,88.03,251.0,0.944,9.98,89.849,1.045,252.623,90.092,Normal,1,2,2,4,Synthetic historical data (statistically generated)
15/02/2025,A,1769,1.059,18.734,30.4,55.523,16.879,0.114,1713.477,90.1,7.94,1.855,256.98,721.957,10,1200,12,9.85,7,90.09,246.34,1.058,9.68,89.92,1.04,254.904,90.098,Normal,1,0,2,5,Synthetic historical data (statistically generated)
15/02/2025,B,1833,1.084,19.87,29.7,60.077,17.843,0.106,1772.923,89.8,6.61,2.027,227.72,724.276,11,1200,11,9.01,8,90.1,256.98,1.059,9.85,89.843,1.054,248.13,89.799,Normal,1,1,2,5,Synthetic historical data (statistically generated)
15/02/2025,C,1753,1.124,19.704,29.3,60.389,17.694,0.117,1692.611,89.8,5.72,2.01,216.35,729.704,11,1200,12,9.9,8,89.8,227.72,1.084,9.01,89.976,1.06,248.043,89.799,Normal,1,2,2,5,Synthetic historical data (statistically generated)
16/02/2025,A,1882,1.079,20.307,30.4,60.266,18.321,0.111,1821.734,90.22,5.84,1.986,229.44,729.144,11,1200,10,9.56,8,89.8,216.35,1.124,9.9,89.984,1.05,247.983,90.22,Normal,1,0,2,6,Synthetic historical data (statistically generated)
16/02/2025,B,1963,1.081,21.22,30.9,62.081,19.183,0.111,1900.919,90.4,6.68,2.037,245.29,722.245,10,1200,10,9.26,8,90.22,229.44,1.079,9.56,89.777,1.061,239.017,90.401,Normal,1,1,2,6,Synthetic historical data (statistically generated)
16/02/2025,C,1887,1.069,20.172,30.2,60.404,18.242,0.104,1826.596,90.43,7.67,1.93,261.94,724.931,10,1200,12,9.75,7,90.4,245.29,1.081,9.26,90.12,1.079,240.58,90.432,Normal,1,2,2,6,Synthetic historical data (statistically generated)
17/02/2025,A,1922,1.034,19.873,29.3,61.751,18.093,0.086,1860.249,91.04,6.18,1.78,280.26,720.585,11,1200,11,9.88,7,90.43,261.94,1.069,9.75,90.256,1.076,245.426,91.043,Normal,1,0,2,0,Synthetic historical data (statistically generated)
17/02/2025,B,1990,1.062,21.134,30.1,64.11,19.297,0.099,1925.89,91.31,7.57,1.837,284.52,721.832,10,1200,12,9.75,7,91.04,280.26,1.034,9.88,90.429,1.076,249.36,91.308,Normal,1,1,2,0,Synthetic historical data (statistically generated)
17/02/2025,C,1774,1.017,18.042,30.8,52.506,16.172,0.098,1721.494,89.64,6.04,1.87,226.05,725.182,11,1200,11,9.41,8,91.31,284.52,1.062,9.75,90.406,1.067,249.121,89.635,Normal,1,2,2,0,Synthetic historical data (statistically generated)
18/02/2025,A,1869,1.126,21.045,29.6,63.889,18.911,0.111,1805.111,89.86,7.54,2.134,265.68,721.166,10,1200,10,9.48,7,89.64,226.05,1.017,9.41,90.414,1.067,256.169,89.86,Normal,1,0,2,1,Synthetic historical data (statistically generated)
18/02/2025,B,1828,1.037,18.956,29.6,58.47,17.307,0.085,1769.53,91.3,7.95,1.649,264.97,721.287,12,1200,10,9.69,7,89.86,265.68,1.126,9.48,90.569,1.061,261.244,91.301,Normal,1,1,2,1,Synthetic historical data (statistically generated)
18/02/2025,C,2049,0.97,19.875,29.2,61.041,17.824,0.095,1987.959,89.68,5.67,2.051,249.09,727.931,12,1200,12,9.06,8,91.3,264.97,1.037,9.69,90.466,1.045,261.787,89.681,Normal,1,2,2,1,Synthetic historical data (statistically generated)
19/02/2025,A,2001,1.064,21.291,29.7,64.704,19.217,0.097,1936.296,90.26,6.75,2.074,280.45,720.908,12,1200,11,9.95,7,89.68,249.09,0.97,9.06,90.441,1.044,264.431,90.259,Normal,1,0,2,2,Synthetic historical data (statistically generated)
19/02/2025,B,1848,1.08,19.958,30.5,59.161,18.044,0.112,1788.839,90.41,7.8,1.914,264.46,729.643,10,1200,12,9.0,7,90.26,280.45,1.064,9.95,90.351,1.051,262.174,90.41,Normal,1,1,2,2,Synthetic historical data (statistically generated)
19/02/2025,C,1897,1.055,20.013,29.2,62.384,18.216,0.104,1834.616,91.02,5.81,1.797,265.81,723.796,10,1200,12,9.23,7,90.41,264.46,1.08,9.0,90.31,1.05,259.501,91.021,Normal,1,2,2,2,Synthetic historical data (statistically generated)
20/02/2025,A,1694,1.077,18.244,30.4,53.651,16.31,0.122,1640.349,89.4,6.06,1.934,235.93,723.848,11,1200,12,9.74,7,91.02,265.81,1.055,9.23,90.276,1.058,260.913,89.399,Normal,1,0,2,3,Synthetic historical data (statistically generated)
20/02/2025,B,2144,1.029,22.062,29.8,65.799,19.608,0.115,2078.201,88.88,7.19,2.454,275.06,720.128,12,1200,11,9.67,8,89.4,235.93,1.077,9.74,90.136,1.045,262.253,88.877,Normal,1,1,2,3,Synthetic historical data (statistically generated)
20/02/2025,C,1949,1.121,21.848,30.7,63.915,19.622,0.119,1885.085,89.81,6.2,2.226,271.16,723.386,12,1200,11,9.12,7,88.88,275.06,1.029,9.67,89.923,1.057,263.137,89.811,Normal,1,2,2,3,Synthetic historical data (statistically generated)
21/02/2025,A,1915,1.043,19.973,30.5,58.164,17.74,0.107,1856.836,88.82,6.13,2.233,237.31,729.501,11,1200,12,9.28,8,89.81,271.16,1.121,9.12,89.8,1.067,261.454,88.82,Normal,1,0,2,4,Synthetic historical data (statistically generated)
